"","Promotion","Event","EventID","Match","Fighter","FighterID","Result","Opponent","OpponentID","Method","Round","Time","Date"
"960","Legacy Fighting Alliance (LFA)","LFA 98Fremd vs. Oliveira",88367,"6","Richard Palencia","Richard-Palencia-103815","Win","Jeimeson Saudino","Jeimeson-Saudino-79628","Decision (Unanimous)Nick Berens","3","5:00",2021-01-29
"961","Legacy Fighting Alliance (LFA)","LFA 98Fremd vs. Oliveira",88367,"5","Dakota Bush","Dakota-Bush-203711","Win","Austin Clem","Austin-Clem-303227","TKO (Head Kick and Punches)Marcio Laselva","1","0:57",2021-01-29
"962","Legacy Fighting Alliance (LFA)","LFA 98Fremd vs. Oliveira",88367,"4","Tabatha Ricci","Tabatha-Ricci-152919","Win","Vanessa Marie Grimes","Vanessa-Marie-Grimes-149095","Submission (Armbar)Nick Berens","1","1:07",2021-01-29
"963","Legacy Fighting Alliance (LFA)","LFA 98Fremd vs. Oliveira",88367,"3","Joshua Silveira","Joshua-Silveira-244965","Win","Matthew Paul","Matthew-Paul-172945","Submission (Rear-Naked Choke)Marcio Laselva","1","2:46",2021-01-29
"964","Legacy Fighting Alliance (LFA)","LFA 98Fremd vs. Oliveira",88367,"2","Zac Pauga","Zac-Pauga-343389","Win","Ashby Thomas","Ashby-Thomas-373375","TKO (Elbows and Punches)Marcio Laselva","1","2:21",2021-01-29
"965","Legacy Fighting Alliance (LFA)","LFA 98Fremd vs. Oliveira",88367,"1","Obinwa Ikebunna","Obinwa-Ikebunna-349155","Win","Daniel Olajiga","Daniel-Olajiga-296167","Submission (Armbar)Nick Berens","1","0:58",2021-01-29
"966","Naiza Fighter Championship","NFC 28Naiza Fighter Championship 28",88395,"10","Fanil Rafikov","Fanil-Rafikov-176949","Win","Serikbay Khodzhabaev","Serikbay-Khodzhabaev-244297","Method Decision (Unanimous)","5","5:00",2021-01-29
"967","Naiza Fighter Championship","NFC 28Naiza Fighter Championship 28",88395,"9","Imram Taysultanov","Imram-Taysultanov-324199","Win","Konstantin Linnik","Konstantin-Linnik-167709","TKO (Knee and Punches)N/A","1","0:00",2021-01-29
"968","Naiza Fighter Championship","NFC 28Naiza Fighter Championship 28",88395,"8","Dias Erengaipov","Dias-Erengaipov-206865","Win","Myrzamedin Pazylov","Myrzamedin-Pazylov-187931","TKO (Injury)N/A","1","5:00",2021-01-29
"969","Naiza Fighter Championship","NFC 28Naiza Fighter Championship 28",88395,"7","Idiris Alibi","Idiris-Alibi-350069","Win","Argen Malikov","Argen-Malikov-336801","TKO (Punches)N/A","2","0:00",2021-01-29
"970","Naiza Fighter Championship","NFC 28Naiza Fighter Championship 28",88395,"6","Elaman Shertaev","Elaman-Shertaev-358055","Win","Salambek Khaladov","Salambek-Khaladov-325267","Decision (Unanimous)N/A","3","5:00",2021-01-29
"971","Naiza Fighter Championship","NFC 28Naiza Fighter Championship 28",88395,"5","Mansur Shakhgireyev","Mansur-Shakhgireyev-356593","Win","Dauren Kelesbay","Dauren-Kelesbay-310957","Decision (Unanimous)N/A","3","5:00",2021-01-29
"972","Naiza Fighter Championship","NFC 28Naiza Fighter Championship 28",88395,"4","Sora Rakhmonova","Sora-Rakhmonova-326287","Win","Burayma Akbalaeva","Burayma-Akbalaeva-298865","Submission (Triangle Choke)N/A","2","0:00",2021-01-29
"973","Naiza Fighter Championship","NFC 28Naiza Fighter Championship 28",88395,"3","Serzhan Sapargaliev","Serzhan-Sapargaliev-347807","Win","Farkhod Mashrapov","Farkhod-Mashrapov-274387","TKO (Punches)N/A","2","0:00",2021-01-29
"974","Naiza Fighter Championship","NFC 28Naiza Fighter Championship 28",88395,"2","Islyar Aliev","Islyar-Aliev-292015","Win","Daulet Otarbayev","Daulet-Otarbayev-293801","Decision (Unanimous)N/A","3","5:00",2021-01-29
"975","Naiza Fighter Championship","NFC 28Naiza Fighter Championship 28",88395,"1","Ruslan Beziev","Ruslan-Beziev-310959","Win","Kaldybek Siezhan","Kaldybek-Siezhan-379662","Submission (Choke)N/A","1","0:00",2021-01-29
"976","GalAna Exclusive Championship","GEC 2GalAna Exclusive Championship",88439,"9","Ali Elkhatib","Ali-Elkhatib-317043","Win","Hassan Mandour","Hassan-Mandour-189909","Method Decision (Unanimous)","3","5:00",2021-01-29
"977","GalAna Exclusive Championship","GEC 2GalAna Exclusive Championship",88439,"8","Islam Reda","Islam-Reda-189875","Win","Mahmoud Hassan","Mahmoud-Hassan-299327","Submission (Rear-Naked Choke)N/A","1","3:47",2021-01-29
"978","GalAna Exclusive Championship","GEC 2GalAna Exclusive Championship",88439,"7","Ahmed Baza","Ahmed-Baza-275337","Win","Islam Sayed","Islam-Sayed-165167","TKO (Punches)N/A","2","1:28",2021-01-29
"979","GalAna Exclusive Championship","GEC 2GalAna Exclusive Championship",88439,"6","Youssef Barakat","Youssef-Barakat-326607","Win","Mahmoud Fawaz","Mahmoud-Fawaz-189867","Submission (Rear-Naked Choke)N/A","3","4:32",2021-01-29
"980","GalAna Exclusive Championship","GEC 2GalAna Exclusive Championship",88439,"5","Ahmed  El Gharib","Ahmed-El-Gharib-127013","Win","Mahmoud Mohareb","Mahmoud-Mohareb-214723","TKO (Punches)N/A","2","1:17",2021-01-29
"981","GalAna Exclusive Championship","GEC 2GalAna Exclusive Championship",88439,"4","Abdallah Mando","Abdallah-Mando-376209","Win","Adham Mohamed","Adham-Mohamed-324019","Decision (Unanimous)N/A","3","5:00",2021-01-29
"982","GalAna Exclusive Championship","GEC 2GalAna Exclusive Championship",88439,"3","Ayman Galal","Ayman-Galal-380423","Win","Hamada Mahmoud","Hamada-Mahmoud-275755","KO (Punch)N/A","1","4:20",2021-01-29
"983","GalAna Exclusive Championship","GEC 2GalAna Exclusive Championship",88439,"2","Mahmoud Ate","Mahmoud-Atef-380424","Win","Hossam Hass","Hossam-Hassan-317665","No Contest (Accidental Low Blow)N/A","1","0:00",2021-01-29
"984","GalAna Exclusive Championship","GEC 2GalAna Exclusive Championship",88439,"1","Mohamed Mano","Mohamed-Mano-299305","Win","Adel Mohamed","Adel-Mohamed-323735","Decision (Split)N/A","3","5:00",2021-01-29
"985","ACA Young Eagles","ACA YE 16ACA Young Eagles 16: Flyweight Grand Prix 2021",87663,"26","Yusup Umarov","Yusup-Umarov-146757","Win","Zalimkhan Yusupov","Zalimkhan-Yusupov-169085","Method Decision (Unanimous)","3","5:00",2021-01-30
"986","ACA Young Eagles","ACA YE 16ACA Young Eagles 16: Flyweight Grand Prix 2021",87663,"25","Yusup-Khadzhi Zubariev","YusupKhadzhi-Zubariev-279357","Win","Makhamadzhon Kurbanov","Makhamadzhon-Kurbanov-234797","TKO (Knee to the Body and Punches)Gerikhan Shibilov","1","4:51",2021-01-30
"987","ACA Young Eagles","ACA YE 16ACA Young Eagles 16: Flyweight Grand Prix 2021",87663,"24","Chermen Gobaev","Chermen-Gobaev-379994","Win","Anzor Elgaraev","Anzor-Elgaraev-304335","Decision (Unanimous)Ashot Ashugyan","3","5:00",2021-01-30
"988","ACA Young Eagles","ACA YE 16ACA Young Eagles 16: Flyweight Grand Prix 2021",87663,"23","Turpal-Ali Edilov","TurpalAli-Edilov-344281","Win","Oybek Joraev","Oybek-Joraev-377266","Decision (Unanimous)Ashot Ashugyan","3","5:00",2021-01-30
"989","ACA Young Eagles","ACA YE 16ACA Young Eagles 16: Flyweight Grand Prix 2021",87663,"22","Khurshed Nazarov","Khurshed-Nazarov-294893","Win","Zelimkham Yashurkaev","Zelimkham-Yashurkaev-379993","TKO (Doctor Stoppage)Gerikhan Shibilov","1","5:00",2021-01-30
"990","ACA Young Eagles","ACA YE 16ACA Young Eagles 16: Flyweight Grand Prix 2021",87663,"21","Ashirov Adilet","Ashirov-Adilet-330079","Win","Magomed Vakhaev","Magomed-Vakhaev-275845","Submission (Rear-Naked Choke)Gerikhan Shibilov","2","2:15",2021-01-30
"991","ACA Young Eagles","ACA YE 16ACA Young Eagles 16: Flyweight Grand Prix 2021",87663,"20","Rauan Bekbolat","Rauan-Bekbolat-284269","Win","Magomed Musikhanov","Magomed-Musikhanov-328789","TKO (Punches)Ashot Ashugyan","3","3:34",2021-01-30
"992","ACA Young Eagles","ACA YE 16ACA Young Eagles 16: Flyweight Grand Prix 2021",87663,"19","Minkail Huseynov","Minkail-Huseynov-341903","Win","Dzhamal Kunizhev","Dzhamal-Kunizhev-379992","Submission (Triangle Choke)Ashot Ashugyan","1","2:58",2021-01-30
"993","ACA Young Eagles","ACA YE 16ACA Young Eagles 16: Flyweight Grand Prix 2021",87663,"18","Asvad Akhmadov","Asvad-Akhmadov-312747","Win","Khanpasha Kazanatov","Khanpasha-Kazanatov-379991","Decision (Unanimous)Gerikhan Shibilov","3","5:00",2021-01-30
"994","ACA Young Eagles","ACA YE 16ACA Young Eagles 16: Flyweight Grand Prix 2021",87663,"17","Vladislav Davlatov","Vladislav-Davlatov-379990","Win","Movsar Dolsaev","Movsar-Dolsaev-378557","Decision (Unanimous)Gerikhan Shibilov","3","5:00",2021-01-30
"995","ACA Young Eagles","ACA YE 16ACA Young Eagles 16: Flyweight Grand Prix 2021",87663,"16","Argen Chyrakbaev","Argen-Chyrakbaev-346155","Win","Imran Edilgiriev","Imran-Edilgiriev-379996","Submission (Armbar)Ashot Ashugyan","1","4:14",2021-01-30
"996","ACA Young Eagles","ACA YE 16ACA Young Eagles 16: Flyweight Grand Prix 2021",87663,"15","Salavdi Dzhamaldaev","Salavdi-Dzhamaldaev-288097","Win","David Kisiev","David-Kisiev-335011","TKO (Corner Stoppage)Ashot Ashugyan","1","5:00",2021-01-30
"997","ACA Young Eagles","ACA YE 16ACA Young Eagles 16: Flyweight Grand Prix 2021",87663,"14","Eldar Munapov","Eldar-Munapov-335023","Win","Ramzan Dzaurov","Ramzan-Dzaurov-310747","Decision (Unanimous)Gerikhan Shibilov","3","5:00",2021-01-30
"998","ACA Young Eagles","ACA YE 16ACA Young Eagles 16: Flyweight Grand Prix 2021",87663,"13","Islam Konchiev","Islam-Konchiev-324307","Win","Islam Chagarov","Islam-Chagarov-308301","Submission (Arm-Triangle Choke)Gerikhan Shibilov","2","3:19",2021-01-30
"999","ACA Young Eagles","ACA YE 16ACA Young Eagles 16: Flyweight Grand Prix 2021",87663,"12","Movsar Galaev","Movsar-Galaev-308983","Win","Akraman Shakhidov","Akraman-Shakhidov-273785","Decision (Unanimous)Ashot Ashugyan","3","5:00",2021-01-30
"1000","ACA Young Eagles","ACA YE 16ACA Young Eagles 16: Flyweight Grand Prix 2021",87663,"11","Rustam Debishev","Rustam-Debishev-301273","Win","Albek Khezhev","Albek-Khezhev-379989","TKO (Punches)Ashot Ashugyan","2","4:30",2021-01-30
"1001","ACA Young Eagles","ACA YE 16ACA Young Eagles 16: Flyweight Grand Prix 2021",87663,"10","Umalat Israpilov","Umalat-Israpilov-288095","Win","Oyatullo Muminov","Oyatullo-Muminov-300259","KO (Head Kick and Punches)Ashot Ashugyan","3","0:16",2021-01-30
"1002","ACA Young Eagles","ACA YE 16ACA Young Eagles 16: Flyweight Grand Prix 2021",87663,"9","Movladi Kalamov","Movladi-Kalamov-271365","Win","Hofizjon Kurbonov","Hofizjon-Kurbonov-287233","Decision (Split)Ashot Ashugyan","3","5:00",2021-01-30
"1003","ACA Young Eagles","ACA YE 16ACA Young Eagles 16: Flyweight Grand Prix 2021",87663,"8","Bashlam Amadov","Bashlam-Amadov-374535","Win","Magomedzakir Amirchupanov","Magomedzakir-Amirchupanov-287465","Decision (Unanimous)Gerikhan Shibilov","3","5:00",2021-01-30
"1004","ACA Young Eagles","ACA YE 16ACA Young Eagles 16: Flyweight Grand Prix 2021",87663,"7","Ivan Parshikov","Ivan-Parshikov-316543","Win","Charmo Pashaev","Charmo-Pashaev-379995","Decision (Split)Gerikhan Shibilov","3","5:00",2021-01-30
"1005","ACA Young Eagles","ACA YE 16ACA Young Eagles 16: Flyweight Grand Prix 2021",87663,"6","Salamu Dadagov","Salamu-Dadagov-285787","Win","Rashid Guseynov","Rashid-Guseynov-380973","Submission (Rear-Naked Choke)Gerikhan Shibilov","1","1:42",2021-01-30
"1006","ACA Young Eagles","ACA YE 16ACA Young Eagles 16: Flyweight Grand Prix 2021",87663,"5","Zelim Salatov","Zelim-Salatov-285759","Win","Ramziddin Omonov","Ramziddin-Omonov-373033","Submission (Rear-Naked Choke)Gerikhan Shibilov","1","1:57",2021-01-30
"1007","ACA Young Eagles","ACA YE 16ACA Young Eagles 16: Flyweight Grand Prix 2021",87663,"4","Baysangur Susurkaev","Baysangur-Susurkaev-380001","Win","Akmatbek Paizilabek Uulu","Akmatbek-Paizilabek-Uulu-374922","TKO (Knee and Punches)Ashot Ashugyan","1","4:58",2021-01-30
"1008","ACA Young Eagles","ACA YE 16ACA Young Eagles 16: Flyweight Grand Prix 2021",87663,"3","Zumso Zuraev","Zumso-Zuraev-380002","Win","Ruslan Myrtaev","Ruslan-Myrtaev-318047","TKO (Punches)Ashot Ashugyan","2","3:15",2021-01-30
"1009","ACA Young Eagles","ACA YE 16ACA Young Eagles 16: Flyweight Grand Prix 2021",87663,"2","Ramazan Ramazanov","Ramazan-Ramazanov-380974","Win","Arbi Kakhriev","Arbi-Kakhriev-379999","TKO (Punches)Ashot Ashugyan","1","0:45",2021-01-30
"1010","ACA Young Eagles","ACA YE 16ACA Young Eagles 16: Flyweight Grand Prix 2021",87663,"1","Khamzat Zakaraev","Khamzat-Zakaraev-380003","Win","Keram Kozbaev","Keram-Kozbaev-377088","TKO (Head Kick and Punches)Ashot Ashugyan","1","0:47",2021-01-30
"1011","Peak Fighting","Peak Fighting 7The Proving Ground",88149,"16","Dakota Hope","Dakota-Hope-293145","Win","Joey Estrada","Joey-Estrada-124241","Method","0","0:00",2021-01-30
"1012","Peak Fighting","Peak Fighting 7The Proving Ground",88149,"15","John Chitwoodyet to c","John-Chitwood-183579","Win","Jefferson Creightonyet to ","Jefferson-Creighton-202745","N/A","0","0:00",2021-01-30
"1013","Peak Fighting","Peak Fighting 7The Proving Ground",88149,"14","Daniel Staggsyet to c","Daniel-Staggs-335425","Win","Justin Condieyet to ","Justin-Condie-210277","N/A","0","0:00",2021-01-30
"1014","Peak Fighting","Peak Fighting 7The Proving Ground",88149,"13","Keron Reedyet to c","Keron-Reed-296245","Win","John Yannisyet to ","John-Yannis-249443","N/A","0","0:00",2021-01-30
"1015","Peak Fighting","Peak Fighting 7The Proving Ground",88149,"12","J.D. Fergusonyet to c","JD-Ferguson-315581","Win","Tyler Stewartyet to ","Tyler-Stewart-237295","N/A","0","0:00",2021-01-30
"1016","Peak Fighting","Peak Fighting 7The Proving Ground",88149,"11","Jose Mercadoyet to c","Jose-Mercado-296253","Win","Jaden Webbyet to ","Jaden-Webb-299799","N/A","0","0:00",2021-01-30
"1017","Peak Fighting","Peak Fighting 7The Proving Ground",88149,"10","Jenna Deatherageyet to c","Jenna-Deatherage-299789","Win","Hanna Olsonyet to ","Hanna-Olson-309145","N/A","0","0:00",2021-01-30
"1018","Peak Fighting","Peak Fighting 7The Proving Ground",88149,"9","Silas Lucasyet to c","Silas-Lucas-374431","Win","Charles Sheppardyet to ","Charles-Sheppard-130909","N/A","0","0:00",2021-01-30
"1019","Peak Fighting","Peak Fighting 7The Proving Ground",88149,"8","Veronica Garciayet to c","Veronica-Garcia-305009","Win","Sandra Jerezyet to ","Sandra-Jerez-352865","N/A","0","0:00",2021-01-30
"1020","Peak Fighting","Peak Fighting 7The Proving Ground",88149,"7","Colton Loudyet to c","Colton-Loud-347895","Win","Ricardo Leeyet to ","Ricardo-Lee-322343","N/A","0","0:00",2021-01-30
"1021","Peak Fighting","Peak Fighting 7The Proving Ground",88149,"6","Dawson Akinsyet to c","Dawson-Akins-354561","Win","Sebastian Mendezyet to ","Sebastian-Mendez-378598","N/A","0","0:00",2021-01-30
"1022","Peak Fighting","Peak Fighting 7The Proving Ground",88149,"5","Hayden Deanyet to c","Hayden-Dean-378636","Win","Markus Thomasyet to ","Markus-Thomas-363759","N/A","0","0:00",2021-01-30
"1023","Peak Fighting","Peak Fighting 7The Proving Ground",88149,"4","Matthew Ramosyet to c","Matthew-Ramos-256249","Win","Robin Stilesyet to ","Robin-Stiles-292207","N/A","0","0:00",2021-01-30
"1024","Peak Fighting","Peak Fighting 7The Proving Ground",88149,"3","Aaron Sutterfieldyet to c","Aaron-Sutterfield-317745","Win","Benjamen Gomezyet to ","Benjamen-Gomez-303271","N/A","0","0:00",2021-01-30
"1025","Peak Fighting","Peak Fighting 7The Proving Ground",88149,"2","Anthony Rodgersyet to c","Anthony-Rodgers-378635","Win","Jawaski Bethlyyet to ","Jawaski-Bethly-317695","N/A","0","0:00",2021-01-30
"1026","Peak Fighting","Peak Fighting 7The Proving Ground",88149,"1","Robert Smithyet to c","Robert-Smith-378633","Win","Jarrett Harrisyet to ","Jarrett-Harris-378634","N/A","0","0:00",2021-01-30
"1027","Showcase MMA","SMMA 16Showcase MMA 16",88150,"9","Chandler Cole","Chandler-Cole-201389","Win","Derrick Weaver","Derrick-Weaver-69833","Method","0","0:00",2021-01-30
"1028","Showcase MMA","SMMA 16Showcase MMA 16",88150,"8","Dylan O'Sullivanyet to c","Dylan-OSullivan-287671","Win","Whit Campbellyet to ","Whit-Campbell-283809","N/A","0","0:00",2021-01-30
"1029","Showcase MMA","SMMA 16Showcase MMA 16",88150,"7","Randall Austin, Jr.yet to c","Randall-Austin-Jr-280191","Win","Anthony Quintan Foyeyet to ","Anthony-Quintan-Foye-295103","N/A","0","0:00",2021-01-30
"1030","Showcase MMA","SMMA 16Showcase MMA 16",88150,"6","Shonte Barnesyet to c","Shonte-Barnes-261479","Win","Tony Hornyet to ","Tony-Horn-33702","N/A","0","0:00",2021-01-30
"1031","Showcase MMA","SMMA 16Showcase MMA 16",88150,"5","Josh Oxendineyet to c","Josh-Oxendine-233413","Win","Cody Jenkinsyet to ","Cody-Jenkins-333751","N/A","0","0:00",2021-01-30
"1032","Showcase MMA","SMMA 16Showcase MMA 16",88150,"4","Robbie Ringyet to c","Robbie-Ring-303011","Win","William Wilsonyet to ","William-Wilson-205711","N/A","0","0:00",2021-01-30
"1033","Showcase MMA","SMMA 16Showcase MMA 16",88150,"3","Dalton Goinsyet to c","Dalton-Goins-342795","Win","Dallas Blake Manspileyet to ","Dallas-Blake-Manspile-308079","N/A","0","0:00",2021-01-30
"1034","Showcase MMA","SMMA 16Showcase MMA 16",88150,"2","Michael Valladerasyet to c","Michael-Valladeras-300633","Win","Jordan Lawsonyet to ","Jordan-Lawson-293313","N/A","0","0:00",2021-01-30
"1035","Showcase MMA","SMMA 16Showcase MMA 16",88150,"1","Nick Campbellyet to c","Nick-Campbell-300615","Win","Austin Carteryet to ","Austin-Carter-335599","N/A","0","0:00",2021-01-30
"1036","Global Association of Mixed Martial Arts (GAMMA)","GAMMACanarias Pro Fight - Open MMA Amateur",88223,"7","Miriam Santana","Miriam-Santana-310879","Win","Laura Mangia","Laura-Mangia-288415","Method","0","0:00",2021-01-30
"1037","Global Association of Mixed Martial Arts (GAMMA)","GAMMACanarias Pro Fight - Open MMA Amateur",88223,"6","Alberto Cerraiyet to c","Alberto-Cerrai-377015","Win","Pietro Micelliyet to ","Pietro-Micelli-288383","N/A","0","0:00",2021-01-30
"1038","Global Association of Mixed Martial Arts (GAMMA)","GAMMACanarias Pro Fight - Open MMA Amateur",88223,"5","Antonio Delgadoyet to c","Antonio-Delgado-285683","Win","Jose De La Cavadayet to ","Jose-De-La-Cavada-288595","N/A","0","0:00",2021-01-30
"1039","Global Association of Mixed Martial Arts (GAMMA)","GAMMACanarias Pro Fight - Open MMA Amateur",88223,"4","Jose Agustin Jimenez Garciayet to c","Jose-Agustin-Jimenez-Garcia-247805","Win","Valentin Antoneseiyet to ","Valentin-Antonesei-379267","N/A","0","0:00",2021-01-30
"1040","Global Association of Mixed Martial Arts (GAMMA)","GAMMACanarias Pro Fight - Open MMA Amateur",88223,"3","Fabio Borja Montesinosyet to c","Fabio-Borja-Montesinos-328819","Win","Jaime Santanayet to ","Jaime-Santana-379266","N/A","0","0:00",2021-01-30
"1041","Global Association of Mixed Martial Arts (GAMMA)","GAMMACanarias Pro Fight - Open MMA Amateur",88223,"2","Martin Riojayet to c","Martin-Rioja-265427","Win","Jose Antonio Ibanezyet to ","Jose-Antonio-Ibanez-320911","N/A","0","0:00",2021-01-30
"1042","Global Association of Mixed Martial Arts (GAMMA)","GAMMACanarias Pro Fight - Open MMA Amateur",88223,"1","Ramon Montesyet to c","Ramon-Montes-379264","Win","Giovani Perezyet to ","Giovani-Perez-379265","N/A","0","0:00",2021-01-30
"1043","Konfrontacja Sztuk Walki","KSW 58Parnasse vs. Torres",88317,"8","Daniel Torres","Daniel-Torres-103061","Win","Salahdine Parnasse","Salahdine-Parnasse-172169","Method KO (Forearm Strike)","1","1:49",2021-01-30
"1044","Konfrontacja Sztuk Walki","KSW 58Parnasse vs. Torres",88317,"7","Szymon Kolecki","Szymon-Kolecki-250179","Win","Martin Zawada","Martin-Zawada-8810","Decision (Unanimous)Piotr Jarosz","3","5:00",2021-01-30
"1045","Konfrontacja Sztuk Walki","KSW 58Parnasse vs. Torres",88317,"6","Michal Michalski","Michal-Michalski-139687","Win","Aleksandar Rakas","Aleksandar-Rakas-85226","TKO (Elbows)Tomasz Bronder","1","4:35",2021-01-30
"1046","Konfrontacja Sztuk Walki","KSW 58Parnasse vs. Torres",88317,"5","Shamil Musaev","Shamil-Musaev-119289","Win","Uros Jurisic","Uros-Jurisic-97097","Decision (Unanimous)Piotr Jarosz","3","5:00",2021-01-30
