"","Match","Fighter","Result","Opponent","Method","Round","Time","Date"
"14288","6","Efrain Ruiz","Win","Josh Kruger","TKO (Punches)N/A","1","3:59",2003-09-05
"14289","5","Paulo Dantas","Win","Matt Hamilton","Decision (Unanimous)N/A","2","5:00",2003-09-05
"14290","4","Marcel Ferreira","Win","Tony Ross","Submission (Rear-Naked Choke)N/A","1","3:17",2003-09-05
"14291","3","Jorge Masvidal","Win","Roli Delgado","TKO (Punches)N/A","2","2:14",2003-09-05
"14292","2","Jorge Santiago","Win","Derrick Noble","Decision (Unanimous)N/A","2","5:00",2003-09-05
"14293","1","Brian Geraghty","Draw","Joe Cervantes","DrawN/A","2","5:00",2003-09-05
"14294","9","Dan Bobish","Win","Basil Castro","Method TKO (Punches)","1","1:33",2003-09-06
"14295","8","Bobby Southworth","Win","Bryan Pardoe","TKO (Punches)N/A","2","0:14",2003-09-06
"14296","7","Kensuke Sasaki","Win","Christian Wellisch","Submission (Guillotine Choke)N/A","1","2:35",2003-09-06
"14297","6","Katsuhiko Nakajima","Win","Jason Leigh","TKO (Punches)N/A","1","1:25",2003-09-06
"14298","5","Jon Fitch","Win","Gabe Garcia","TKO (Punches)N/A","1","2:41",2003-09-06
"14299","4","Jimmy Westfall","Win","Adam Guerra","TKO (Corner Stoppage)N/A","1","1:33",2003-09-06
"14300","3","Daniel Puder","Win","Jay McCown","Decision (Unanimous)N/A","3","3:00",2003-09-06
"14301","2","Jeff Ford","Win","Philip Preece","TKO (Punches)N/A","1","2:58",2003-09-06
"14302","1","Jim Kikuchi","Win","David Velasquez","TKO (Punches)N/A","1","1:06",2003-09-06
"14303","13","Steve Vigneault","Win","Sean Pierson","Method Decision (Unanimous)","3","5:00",2003-09-06
"14304","12","Mark Hominick","Win","Ryan Diaz","TKO (Elbows)N/A","2","0:42",2003-09-06
"14305","11","Denis Kang","Win","Stephan Potvin","TKO (Punches)N/A","3","2:22",2003-09-06
"14306","10","Patrick Cote","Win","Yan Pellerin","Decision (Unanimous)N/A","3","5:00",2003-09-06
"14307","9","Donald Ouimet","Win","Blake Fredrickson","Decision (Split)N/A","3","5:00",2003-09-06
"14308","8","Dave Goulet","Win","Stephane Dube","Submission (Rear-Naked Choke)N/A","2","3:28",2003-09-06
"14309","7","Cameron Brown","Win","Pascal Gosselin","Submission (Rear-Naked Choke)N/A","2","2:01",2003-09-06
"14310","6","Dany Laflamme","Win","Shawn Peters","Decision (Split)N/A","2","5:00",2003-09-06
"14311","5","Steve Duquette","Win","Andy Social","TKO (Punches)N/A","1","1:49",2003-09-06
"14312","4","Jeff Joslin","Win","Alex Gasson","TKO (Punches)N/A","1","2:40",2003-09-06
"14313","3","Kyle Sandford","Win","Aaron Tregear","Submission (Arm-Triangle Choke)N/A","1","2:16",2003-09-06
"14314","2","David Guigui","Win","Steve Claveau","Decision (Split)N/A","2","5:00",2003-09-06
"14315","1","Antonio Carvalho","Win","Phillipe Lagace","TKO (Punches)N/A","2","3:10",2003-09-06
"14316","15","Renato Sobral","Win","Jeremy Horn","Method Decision (Unanimous)","3","5:00",2003-09-06
"14317","14","Ron Waterman","Win","Jerry Vrbanovic","Submission (Shoulder Lock)N/A","3","0:00",2003-09-06
"14318","13","Nate Marquardt","Win","Steve Gomm","TKO (Submission to Punches)N/A","1","3:28",2003-09-06
"14319","12","Amanda Buckner","Win","Ginele Marquez","Submission (Achilles Lock)N/A","1","2:48",2003-09-06
"14320","11","Brad Gum","Win","Doug Eva","No ContestN/A","1","0:00",2003-09-06
"14321","10","Jeremy Horn","Win","Forrest Griffin","KO (Head Kick)N/A","2","3:40",2003-09-06
"14322","9","Renato Sobral","Win","Mauricio Rua","Submission (Guillotine Choke)N/A","3","3:07",2003-09-06
"14323","8","Isidro Gonzalez","Win","Jody Poff","Submission (Rear-Naked Choke)N/A","1","1:00",2003-09-06
"14324","7","Tommy Sauer","Win","Allan Sullivan","Submission (Arm-Triangle Choke)N/A","2","0:39",2003-09-06
"14325","6","Forrest Griffin","Win","Chael Sonnen","Submission (Triangle Choke)N/A","1","2:25",2003-09-06
"14326","5","Jeremy Horn","Win","Mikhail Avetisyan","Submission (Armbar)N/A","1","4:59",2003-09-06
"14327","4","Mauricio Rua","Win","Erick Wanderley","TKO (Punches)N/A","2","2:54",2003-09-06
"14328","3","Renato Sobral","Win","Trevor Prangley","Decision (Unanimous)N/A","3","5:00",2003-09-06
"14329","2","Tommy Sauer","Win","Sean Gray","Submission (Guillotine Choke)N/A","1","0:46",2003-09-06
"14330","1","Allan Sullivan","Win","Eric Escobedo","TKO (Punches)N/A","2","2:20",2003-09-06
"14331","13","John Alessio","Win","Ronald Jhun","Method Decision (Unanimous)","3","5:00",2003-09-05
"14332","12","Dean Lister","Win","James Lee","Submission (Armbar)N/A","1","N/A",2003-09-05
"14333","11","Jeff Newton","Win","Dusty Arden","Submission (Choke)N/A","1","N/A",2003-09-05
"14334","10","Charlie Valencia","Win","Greg Mayer","Submission (Heel Hook)N/A","2","1:43",2003-09-05
"14335","9","Wes Combs","Win","Tony Petarra","KO (Punches)N/A","1","1:22",2003-09-05
"14336","8","Joe Crilly","Win","Javier Casio","TKO (Punches)N/A","1","1:37",2003-09-05
"14337","7","Thomas Denny","Win","Jason Dolder","TKO (Punches)N/A","1","2:22",2003-09-05
"14338","6","Joe Camacho","Win","Juliano Prado","KO (Punches)N/A","1","2:42",2003-09-05
"14339","5","Charles Bennett","Win","William Sriyapai","Decision (Split)N/A","2","5:00",2003-09-05
"14340","4","Thomas Kenney","Win","Paul Cid","TKO (Punches)N/A","2","0:39",2003-09-05
"14341","3","Richard Solis","Win","Alex Richard","Submission (Guillotine Choke)N/A","1","3:19",2003-09-05
"14342","2","Rick McCorkell","Win","Jason Dickson","TKO (Punches)N/A","1","1:07",2003-09-05
"14343","1","Buddy Clinton","Win","Mike Penalber","Submission (Choke)N/A","1","4:26",2003-09-05
"14344","3","Richard Plug","Win","Gilson Ferreira","Method Draw","2","5:00",2003-09-06
"14345","2","Satisch Jhamai","Win","Marco de Wit","Submission (Armbar)N/A","2","0:00",2003-09-06
"14346","1","Song Teule","Draw","Jacob Schaap","DrawN/A","2","5:00",2003-09-06
"14347","3","Bobby Rehman","Win","Erkka Shalstrom","Method TKO","2","0:00",2003-05-31
"14348","2","Tomi Simonem","Win","Sami Hyyppa","TKON/A","1","0:00",2003-05-31
"14349","1","Arttu Nyman","Win","Thomas Backman","DecisionN/A","2","5:00",2003-05-31
"14350","7","Regimantas Bakas","Win","Edvardas Kulbekinas","Method Submission","0","0:00",2002-08-02
"14351","6","Rimantas Pukas","Win","Remigijus Ziausys","Decision (Points)N/A","0","0:00",2002-08-02
"14352","5","Grazhuydas Smailis","Win","Linas Narkevicius","SubmissionN/A","0","0:00",2002-08-02
"14353","4","Jordanas Poskaitis","Win","Marius Vaitkus","SubmissionN/A","0","0:00",2002-08-02
"14354","3","Mindaugas Smirnovas","Draw","Oleg Menshov","DrawN/A","0","0:00",2002-08-02
"14355","2","Arunas Nenartas","Win","Egidijus Petrushkevicius","KON/A","0","0:00",2002-08-02
"14356","1","Valdas Pocevicius","Win","Andrius Krishtopaitis","Decision (Points)N/A","0","0:00",2002-08-02
"14357","13","Pierre Guillet","Win","Lars Besand","Method Submission (Rear Naked Choke)","3","4:32",2003-09-06
"14358","12","Sol Gilbert","Win","Dave Patterson","Submission (Punches)N/A","1","3:08",2003-09-06
"14359","11","Fabricio Nascimento","Win","Javier Garcia","Submission (Triangle Choke)N/A","1","2:14",2003-09-06
"14360","10","Kim Hovgaard","Win","David Mclaughlin","Decision (Unanimous)N/A","3","5:00",2003-09-06
"14361","9","Sandy Geddes","Win","Steve Dempsey","TKO (Punches)N/A","1","0:50",2003-09-06
"14362","8","Ian Butlin","Win","Marc Duncan","Submission (Triangle Choke)N/A","1","1:37",2003-09-06
"14363","7","Julian Gonzale","Win","Wayne Co","NCN/A","1","0:00",2003-09-06
"14364","6","Pat Carr","Win","Greg Loughran","Decision (Unanimous)N/A","3","5:00",2003-09-06
"14365","5","Ruben Vazquez","Win","Lee Spencer","Submission (Rear Naked Choke)N/A","1","3:00",2003-09-06
"14366","4","Paul Jenkins","Win","Rafles la Rose","Decision (Unanimous)N/A","3","5:00",2003-09-06
"14367","3","James Thompson","Win","Richie Cranny","Submission (Arm-Triangle Choke)N/A","1","1:34",2003-09-06
"14368","2","Mark Wilson","Win","Brian Davis","Decision (Unanimous)N/A","2","5:00",2003-09-06
"14369","1","Ross Mason","Win","Lee Aylett","Submission (Rear Naked Choke)N/A","2","2:29",2003-09-06
"14370","10","Naoyuki Kotani","Win","Mindaugas Smirnovas","Method Technical Submission (Heel Hook)","1","1:36",2003-09-07
"14371","9","Remigijus Morkevicius","Win","Atsuhiro Tsuboi","KO (Knee)N/A","1","0:41",2003-09-07
"14372","8","Hideo Tokoro","Win","Taiyo Nakahara","Submission (Armbar)N/A","1","4:56",2003-09-07
"14373","7","Rich Clementi","Draw","Hiroki Kotani","DrawN/A","3","5:00",2003-09-07
"14374","6","Hiroyuki Nozawa","Win","Takafumi Hanai","TKO (Punches to the Body)N/A","1","2:38",2003-09-07
"14375","5","Goro Kobayashi","Draw","Takahiro Uchiyama","DrawN/A","3","5:00",2003-09-07
"14376","4","Takumi Yano","Draw","Ryusuke Uemura","DrawN/A","3","5:00",2003-09-07
"14377","3","Hirotaka Miyakawa","Draw","Takuya Fujisawa","DrawN/A","1","5:00",2003-09-07
"14378","2","Yujiro Kushida","Draw","Tomohiko Hori","DrawN/A","1","5:00",2003-09-07
"14379","1","Takuhito Hida","Draw","Yoshihiro Tomioka","DrawN/A","1","5:00",2003-09-07
"14380","10","Brandon McDowell","Win","Xavier Mejia","Method Decision (Unanimous)","3","0:00",2003-09-06
"14381","9","Ricky McClemore","Win","Edwin Allseitz","TKO (Cut)N/A","1","1:51",2003-09-06
"14382","8","Lee King","Win","Edward Rosario","TKON/A","3","1:03",2003-09-06
"14383","7","Brandon McDowell","Win","Chris Seifert","Decision (Unanimous)N/A","3","0:00",2003-09-06
"14384","6","Xavier Mejia","Win","Corey Salter","TKO (Corner Stoppage)N/A","2","0:00",2003-09-06
"14385","5","Rocky Long","Win","Aaron Castaneda","TKO (Corner Stoppage)N/A","1","0:00",2003-09-06
"14386","4","Brandon McDowell","Win","George Paz","Decision (Unanimous)N/A","3","0:00",2003-09-06
"14387","3","Chris Seifert","Win","Ashley Rivers","SubmissionN/A","2","2:23",2003-09-06
"14388","2","Corey Salter","Win","Johnathan Ivey","TKON/A","2","1:37",2003-09-06
"14389","1","Xavier Mejia","Win","Rob Webb","Submission (Kimura)N/A","1","1:54",2003-09-06
"14390","4","Atsushi Uozumi","Win","Riki Kanesada","Method TKO (Retirement)","1","5:00",2003-05-25
"14391","3","Tatsuya Kurahashi","Win","Toshiya Fujii","KO (Punch)N/A","1","4:00",2003-05-25
"14392","2","Takuo Miyata","Win","Daiki Nagasako","Submission (Armbar)N/A","1","0:00",2003-05-25
"14393","1","Ryuichi Kawai","Draw","Motoyuki Takinishi","DrawN/A","2","5:00",2003-05-25
"14394","5","Ippo Watanuki","Win","Tomoya Miyashita","Method Decision (Unanimous)","2","5:00",2003-09-03
"14395","4","Masayuki Demise","Draw","Goro Ryugasaki","DrawN/A","2","5:00",2003-09-03
"14396","3","Takeshi Sato","Win","Naoto Sato","TKO (Cut)N/A","1","1:16",2003-09-03
"14397","2","Wataru Takahashi","Win","Teruhiko Kubo","Submission (Armbar)N/A","2","1:39",2003-09-03
"14398","1","Tetsu Suzuki","Win","Kiyokatsu Asai","Submission (Achilles Lock)N/A","1","1:46",2003-09-03
"14399","8","Travis Fulton","Win","Vince Lucero","Method Submission (Guillotine Choke)","1","2:30",2003-09-06
"14400","7","Kyle Brees","Win","Adam Lynn","Submission (Armbar)N/A","0","N/A",2003-09-06
"14401","6","Robert Maldonado","Win","Joe Vigil","TKO (Punches)N/A","0","N/A",2003-09-06
"14402","5","Andy Wang","Win","Gabriel Casillas","DecisionN/A","3","3:00",2003-09-06
"14403","4","Brandon Bull","Win","Greg Rodriguez","TKO (Punches)N/A","0","N/A",2003-09-06
"14404","3","Russ Miura","Win","Nate Stickel","N/AN/A","0","N/A",2003-09-06
"14405","2","Stacy Hakes","Win","Ed Sun","TKO (Doctor Stoppage)N/A","0","N/A",2003-09-06
"14406","1","Josh Smith","Win","Bijon Demmings","TKO (Punches)N/A","0","N/A",2003-09-06
"14407","5","Dennis Reed","Win","Matt Albright","Method TKO","1","1:35",2003-08-30
"14408","4","Chad Booth","Win","Wade Lemon","TKO (Cut)N/A","1","3:53",2003-08-30
"14409","3","Joe Sullivan","Win","Jeff Redd","TKON/A","1","2:10",2003-08-30
"14410","2","John Strawn","Win","Jason Peck","Submission (Rear-Naked Choke)N/A","1","0:34",2003-08-30
"14411","1","Clayton Miller","Win","Chris Brown","TKON/A","2","0:45",2003-08-30
"14412","2","Miodrag Petkovic","Win","Milomir Markovic","Method Submission (Neck Crank)","0","0:00",2002-04-28
"14413","1","Teodor Mihajlovic","Win","Vucko Perovic","Submission (Strikes)N/A","0","0:00",2002-04-28
"14414","6","Miodrag Petkovic","Win","Brana Radosavljevic","Method Submission (Kimura)","0","0:00",2003-03-06
"14415","5","Miodrag Petkovic","Win","Miroslav Nikolich","Submission (Americana)N/A","0","0:00",2003-03-06
"14416","4","Brana Radosavljevic","Win","Miljan Djurasinovic","TKON/A","0","0:00",2003-03-06
"14417","3","Miroslav Nikolich","Win","Slobodan Radosovic","KO (Knee)N/A","0","0:00",2003-03-06
"14418","2","Miroslav Nikolich","Win","Slavko Jovovic","Submission (Strikes)N/A","0","0:00",2003-03-06
"14419","1","Slobodan Radosovic","Win","Milan Filipovic","Submission (Strikes)N/A","0","0:00",2003-03-06
"14420","7","Aleksandar Arambasic","Win","Edin Strmonja","Method Submission (Rear Naked Choke)","1","0:00",2003-06-28
"14421","6","Miodrag Petkovic","Win","Igor Kolakusic","Submission (Guillotine Choke)N/A","0","0:00",2003-06-28
"14422","5","Miodrag Petkovic","Win","Aleksandar Arambasic","KON/A","0","0:00",2003-06-28
"14423","4","Igor Kolakusic","Win","Ivan Socho","Submission (Armlock)N/A","0","0:00",2003-06-28
"14424","3","Miodrag Petkovic","Win","Slaven Planinic","TKON/A","0","0:00",2003-06-28
"14425","1","Ivan Socho","Win","Lari Nanic","Submission (Guillotine Choke)N/A","0","0:00",2003-06-28
"14426","1","Igor Kolakusic","Win","Nik Peric","TKON/A","0","0:00",2003-06-28
"14427","7","Scott Henze","Win","Leo Sylvest","Method Submission (Guillotine Choke)","1","0:00",2003-09-13
"14428","6","Curtis Stout","Win","German Reyes","TKON/A","2","0:00",2003-09-13
"14429","5","Ryan Ackerman","Win","Matt Horning","Submission (Rear-Naked Choke)N/A","1","2:26",2003-09-13
"14430","4","Mike Loyd","Win","Christopher Griffin","Decision (Unanimous)N/A","2","5:00",2003-09-13
"14431","3","William Hill","Win","Steve Schneider","Decision (Unanimous)N/A","2","5:00",2003-09-13
"14432","2","Jim Bruketta","Win","Chad Washburn","Submission (Armbar)N/A","1","3:01",2003-09-13
"14433","1","Stonnie Dennis","Win","Eddie Wineland","Submission (Heel Hook)N/A","1","1:53",2003-09-13
"14434","11","Jorge Patino","Win","Ronaldo Souza","Method KO (Punch)","1","3:13",2003-09-13
"14435","10","Evangelista Santos","Win","Lucas Lopes","TKO (Punches and Leg Kick)N/A","2","4:08",2003-09-13
"14436","9","Ricardo Morais","Win","Mestre Fumaca","TKO (Punches)N/A","1","2:06",2003-09-13
"14437","8","Rico Chiaparelli","Win","Luiz Pantera","Decision (Unanimous)N/A","3","5:00",2003-09-13
"14438","7","Lyoto Machida","Win","Stephan Bonnar","TKO (Doctor Stoppage)N/A","1","4:21",2003-09-13
"14439","6","Shinsuke Nakamura","Win","Shane Eitner","Submission (Keylock)N/A","1","4:29",2003-09-13
"14440","5","Fabricio Werdum","Win","Gabriel Gonzaga","TKO (Punches)N/A","3","2:11",2003-09-13
"14441","4","Justin McCully","Win","Dario Amorim","Decision (Unanimous)N/A","3","5:00",2003-09-13
"14442","3","Marcelo Alves Eneas Dantas","Win","Joseph Bamguish","Submission (Rear-Naked Choke)N/A","1","1:28",2003-09-13
"14443","2","Kazunari Murakami","Win","Lee Young Gun","Verbal Submission (Armbar)N/A","1","1:09",2003-09-13
"14444","1","Ebenezer Fontes Braga","Win","Rodrigo Gripp de Sousa","Technical Submission (Guillotine Choke)N/A","1","0:33",2003-09-13
"14445","9","Joe Riggs","Win","Andy Montana","Method No Contest","0","0:00",2003-09-13
"14446","8","Homer Moore","Win","Chris Peak","Decision (Unanimous)N/A","3","3:00",2003-09-13
"14447","7","Brett Shafer","Win","Roger Mejia","Submission (Injury)N/A","2","2:42",2003-09-13
"14448","6","Cory Timmerman","Win","Melville Calabaca","Submission (Armbar)N/A","1","2:22",2003-09-13
"14449","5","RJ Gamez","Win","Joe Frainee","Decision (Unanimous)N/A","3","3:00",2003-09-13
"14450","4","Robert Beraun","Win","Wyland Berry","TKO (Strikes)N/A","1","1:14",2003-09-13
"14451","3","Greg Bell","Win","John Lansing","Submission (Armbar)N/A","3","1:48",2003-09-13
"14452","2","Justin Nauling","Win","Mike Lightfoot","Submission (Choke)N/A","1","2:30",2003-09-13
"14453","1","Victor Cruz","Win","Gabe Rivas","TKO (Cut)N/A","2","3:00",2003-09-13
"14454","6","Jason Black","Win","Marcel Perigord","Method Submission (North-South Choke)","1","1:08",2003-09-13
"14455","5","John Strawn","Win","Nate Mohr","Submission (Rear-Naked Choke)N/A","2","2:28",2003-09-13
"14456","4","Danny Anderson","Win","Ben Uker","Submission (Guillotine Choke)N/A","1","3:47",2003-09-13
"14457","3","Rod Webb","Win","Aaron Griffith","Submission (Rear-Naked Choke)N/A","2","1:00",2003-09-13
"14458","2","Brian Stichler","Win","Zach Cornwell","KO (Head Kick)N/A","1","0:06",2003-09-13
"14459","1","Aaron Griffith","Win","Bryan Robinson","TKO (Submission to Punches)N/A","1","1:47",2003-09-13
"14460","12","Nathan Sanchez","Win","Harry Moskowitz","Method TKO (Submission to Strikes)","1","1:10",2003-09-13
"14461","11","Josh Rafferty","Win","Bone Sayavonga","Submission (Guillotine Choke)N/A","1","1:10",2003-09-13
"14462","10","Patrick Lachney","Win","Jason Johnson","TKO (Strikes)N/A","1","0:52",2003-09-13
"14463","9","Eric Loveless","Win","Kenneth Coffey","Submission (Armbar)N/A","2","2:48",2003-09-13
"14464","8","Kenny Stevens","Win","Royce Foxworth","TKON/A","1","4:01",2003-09-13
"14465","7","John Brown","Win","Mike Breazeale","TKON/A","3","0:30",2003-09-13
"14466","6","John Cole","Win","Dennis Chichester","TKO (Strikes)N/A","1","0:40",2003-09-13
"14467","5","Chris McCallop","Win","Brandon Lee","Submission (Choke)N/A","1","0:48",2003-09-13
"14468","4","Roy Johnson","Win","Eric Meyer","TKO (Submission to Strikes)N/A","2","2:50",2003-09-13
"14469","3","Donald Page","Win","Ronnie Broussard","Submission (Rear-Naked Choke)N/A","1","1:50",2003-09-13
"14470","2","J.C. Pennington","Win","Gilbert Martinez","Submission (Armbar)N/A","1","2:48",2003-09-13
"14471","1","Brian McKinney","Win","Tony Cantrell","TKO (Submission to Strikes)N/A","2","3:05",2003-09-13
"14472","10","Masanori Suda","Win","Ryuki Ueyama","Method Draw","3","5:00",2003-09-15
"14473","9","Ryo Chonan","Win","Hayato Sakurai","TKO (Doctor Stoppage)Keiji Shiozaki","3","2:10",2003-09-15
"14474","8","Alberto Rodriguez","Win","Brad Kohler","TKO (Shoulder Injury)Akira Okabayashi","1","1:25",2003-09-15
"14475","7","Dokonjonosuke Mishima","Win","Tetsuji Kato","Decision (Majority)Keiji Shiozaki","3","5:00",2003-09-15
"14476","6","Makoto Miyazawad","Win","Yoshinori Momose","DrawYoshinori Umeki","3","5:00",2003-09-15
"14477","5","Ryuta Sakurai","Win","Hirohide Fujinuma","Submission (Kimura)Akira Okabayashi","1","3:46",2003-09-15
"14478","4","Koji Kanechika","Win","Jun Ishii","TKO (Punches)Yoshinori Umeki","3","2:11",2003-09-15
"14479","3","Tadahiro Hosaka","Win","Toshi Endo","TKO (Punches)N/A","1","3:53",2003-09-15
"14480","2","Yuya Shirai","Win","Toshimitsu Kai","TKO (Punches)N/A","2","3:48",2003-09-15
"14481","1","Isamu Sugiuchi","Win","Masanori Kanehara","Submission (Rear-Naked Choke)N/A","2","1:44",2003-09-15
"14482","5","Alex Stiebling","Win","Mikko Rupponen","Method Submission (Choke)","2","5:00",2003-09-01
"14483","4","Atte Backman","Win","Vyacheslav Kiselev","TKON/A","1","2:02",2003-09-01
"14484","3","Niko Puhakka","Win","Sergey Haritonov","Submission (Choke)N/A","1","4:30",2003-09-01
"14485","2","Mikhail Bogdanov","Win","Toni Valtonen","TKO (Cut)N/A","1","1:20",2003-09-01
"14486","1","Timo Suhonen","Win","Deniss Novozilov","Decision (Unanimous)N/A","0","0:00",2003-09-01
"14487","14","Branden Lee Hinkle","Win","Eric Knox","Method TKO (Submission to Punches)","1","1:00",2003-09-13
"14488","13","Luke Spencer","Win","Mike Willus","Decision (Unanimous)N/A","3","5:00",2003-09-13
"14489","12","Sam Hoger","Win","Josh Hendricks","Submission (Arm-Triangle Choke)N/A","1","4:41",2003-09-13
"14490","11","Brandon Vera","Win","Don Richards","Decision (Unanimous)N/A","2","5:00",2003-09-13
